address,lng,lat
"1203B STATE HIGHWAY 53, ZUNI, NM, 87327",,
"114 MCBRIDE RD, GRANTS, NM, 87020",,
"451 BOARDMAN DR, GALLUP, NM, 87301",-108.706764,35.519882
"1300 W. I40 FRONTAGE RD, GALLUP, NM, 87301",,
"105 E. ROOSEVELT AVE, GRANTS, NM, 87020",-107.83969,35.161148
"1 INDUSTRIAL PARKWAY LOOP, MESITA VILLAGE, LAGUNA, NM, 87026",,
"109 HWY 371, THOREAU, NM, 87323",,
"4200 E. HISTORIC HWY. 66, GALLUP, NM, 87301",,
"INDIAN SERVICE RTE 140, PINEHILL, NM, 87357",,
"5350 2ND STREET NW, ALBUQUERQUE, NM, 87107",,
"600 WYOMING BLVD, ALBUQUERQUE, NM, 87123",,
"607 BECKER AVENUE, BELEN, NM, 87002",-106.77479,34.660496
"48 PUBLIC SCHOOL ROAD, TIJERAS, NM, 87059",-106.38918,35.077118
"6900 4TH STREET NW, ALBUQUERQUE, NM, 87105",,
"2039 ISLETA SW, ALBUQUERQUE, NM, 87105",,
"127 HAGAN RD, ALGODONES, NM, 87001",,
"1 TESUQUE STREET, SANTO DOMINGO PUEBLO, NM, 87052",-106.35805,35.515266
"135 CAPITOL SQUARE DR., SAN YSIDRO, NM, 87053",-106.728775,35.498848
"1530 BARBARA LP, RIO RANCHO, NM, 87124",,
"60 TRIBAL ROAD 60, ISLETA, NM, 87022",-106.70026,34.904716
"3950 HWY 47, ALBUQUERQUE, NM, 87106",,
"1501 SAN PEDRO SE, ALBUQUERQUE, NM, 87108",,
"7901 GIBSON BLVD SE, BLDG 20176, KIRTLAND AFB, NM, 87117",,
"7801 GIBSON BLVD SE, BLDG 20180, ALBUQUERQUE, NM, 87117",,
"8001 GIBSON BLVD SE, ALBUQUERQUE, NM, 87117",,
"660 MAIN ST NW, LOS LUNAS, NM, 87031",,
"2011 12TH ST NW, ALBUQUERQUE, NM, 87104",-106.65847,35.106934
"4051 SOUTHERN BLVD SE, RIO RANCHO, NM, 87124",-106.65739,35.241512
"8400 MONTGOMERY NE, ALBUQUERQUE, NM, 87112",,
"1103 NATIONAL AVENUE, LAS VEGAS, NM, 87701",-105.22142,35.594696
"500 QUANTUM ROAD, RIO RANCHO, NM, 87124",,
"1660 ROY ROAD, ALBUQUERQUE, NM, 87113",,
"1500 IDALIA ROAD, BERNALILLO, NM, 87004",,
"02 DOVE RD, BERNALILLO, NM, 87004",-106.53133,35.344128
"7 AVENIDA VISTA GRANDE, SANTA FE, NM, 87508",-105.89288,35.53889
"55 CANADA DEL RANCHO, SANTA FE, NM, 87508",-106.01202,35.596565
"407 CENTER ST, SOCORRO, NM, 87801",-106.8929,34.05481
"729 CAMINO DEL PUEBLO, BERNALILLO, NM, 87004",,
"7046 LAKE ISABELLA BLVD.,, LAKE ISABELLA, CA, 93240",-118.46591,35.63876
"128 E. COSO AVENUE, RIDGECREST, CA, 93555",-117.66833,35.628098
"1700 7TH STREET, SANGER, CA, 93657",-119.56115,36.705902
"40765 RD. 128, CUTLER, CA, 93615",-119.286865,36.52958
"680 S. ALTA AVENUE, DINUBA, CA, 93618",-119.395164,36.550755
"1233 5TH ST, CLOVIS, CA, 93612",-119.69326,36.82396
"2404 W. BURREL, VISALIA, CA, 93291",,
"303 S. JOHNSON ST., VISALIA, CA, 93291",,
"2404 W. BURREL AVE, VISALIA, CA, 93291",-119.31774,36.32786
"2500 TULARE STREET, FRESNO, CA, 93721",-119.78491,36.7376
"100 NORTH C ST, EXETER, CA, 93221",-119.13849,36.297325
"185 N. GALE HILL AVE, LINDSAY, CA, 93247",,
"461 W. WILLIAMS AVE., FALLON, NV, 89406",,
"2020 RENO HWY., FALLON, NV, 89406",,
"909 W. VISALIA ROAD, FARMERSVILLE, CA, 93223",,
"833 S. AKERS ST, VISALIA, CA, 93277",-119.34966,36.32379
"700 COURT STREET, JACKSON, CA, 95642",-120.76793,38.352875
"300 L ST, ANTIOCH, CA, 94509",,
"1225 LINCOLN WAY, AUBURN, CA, 95603",-121.07459,38.897873
"9100 BRENTWOOD BLVD, BRENTWOOD, CA, 94513",-121.685,37.91939
"5605 MARCONI AVENUE, CARMICHAEL, CA, 95608",-121.33347,38.61722
"7335 GLORIA DRIVE, SACRAMENTO, CA, 95831",-121.53757,38.49344
"200 MONTE VERDA STREET, ANGELS CAMP, CA, 95222",,
"3412 DOUBLE SPRINGS ROAD, VALLEY SPRINGS, CA, 95252",,
"6315 FOUNTAIN SQUARE DRIVE, CITRUS HEIGHTS, CA, 95621",-121.298035,38.68094
"3231 MAIN STREET, OAKLEY, CA, 94561",-121.716515,37.997795
"4328 WATT AVENUE, SACRAMENTO, CA, 95821",,
"201 WEST A STREET, DIXON, CA, 95620",-121.823845,38.44555
"6430 PONY EXPRESS TRAIL, POLLOCK PINES, CA, 95726",-120.58027,38.762836
"300 FAIR LANE, PLACERVILLE, CA, 95667",-120.83081,38.722546
"4355 TOWN CENTER BLVD., SUITE 113, EL DORADO HILLS, CA, 95762",-121.06796,38.650116
"6101 FRONT ST., SUITE 4, GEORGETOWN, CA, 95634",,
"8400 LAGUNA PALMS WAY, ELK GROVE, CA, 95758",-121.39561,38.417667
"1001 RIO VISTA DR., FALLON, NV, 89406",-118.75821,39.488953
"46 NATOMA STREET, FOLSOM, CA, 95630",-121.16366,38.681377
"455 INDUSTRIAL DRIVE, GALT, CA, 95632",-121.30745,38.26666
"129 S AUBURN ST, GRASS VALLEY, CA, 95945",,
"1415 SHERIFF CADY LANE, SUSANVILLE, CA, 96130",-120.647125,40.424385
"2970 MAIN ST, SUSANVILLE, CA, 96130",-120.636215,40.410522
"15707 FIFTH STREET, LATHROP, CA, 95330",-121.27828,37.81956
"1110 S. LIVERMORE AVE., LIVERMORE, CA, 94550",-121.756805,37.674538
"1446 C STREET, LIVINGSTON, CA, 95334",-120.72273,37.38512
"215 W. ELM STREET, LODI, CA, 95240",,
"9729 MERCED FALLS ROAD, LA GRANGE, CA, 95329",-120.311226,37.650646
"4963 10TH STREET,, MARIPOSA, CA, 95338",,
"10549 FISKE ROAD, COULTERVILLE, CA, 95311",-120.13993,37.755993
"950 MAIDU AVENUE, NEVADA CITY, CA, 95959",-121.02608,39.269333
"17422 PENN VALLEY DRIVE, PENN VALLEY, CA, 95946",-121.17721,39.197067
"2929 RICHARDSON DRIVE, AUBURN, CA, 95603",-121.10797,38.939373
"3301 TAYLOR RD, LOOMIS, CA, 95650",-121.18468,38.83184
"1 GRIZZLY WAY, GRANITE BAY, CA, 95746",-121.21431,38.73163
"300 NORTH LAKE BLVD, TAHOE CITY, CA, 96145",-120.14286,39.1694
"10 CULVER STREET, COLFAX, CA, 95713",,
"50 POPPY HOUSE ROAD, RIO VISTA, CA, 94571",-121.68985,38.169857
"259 N. WILMA AVE., RIPON, CA, 95366",,
"2001 WILDCAT BLVD, ROCKLIN, CA, 95765",,
"4080 ROCKLIN ROAD, ROCKLIN, CA, 95677",-121.2342,38.789944
"1550 MAIDU DRIVE, ROSEVILLE, CA, 95661",-121.25331,38.734814
"1 TIGER WAY, ROSEVILLE, CA, 95678",,
"7050 DEL WEBB BLVD, ROSEVILLE, CA, 95747",-121.35653,38.776882
"7000 65TH STREET # B, SACRAMENTO, CA, 95823",,
"5510 GARFIELD AVENUE, SACRAMENTO, CA, 95841",-121.336685,38.666176
"2897 KILGORE ROAD, RANCHO CORDOVA, CA, 95670",-121.27134,38.597885
"5770 FREEPORT BLVD, SACRAMENTO, CA, 95822",-121.498344,38.52124
"607 S. BIRD AVENUE, STOCKTON, CA, 95215",-121.217125,37.96306
"304 LINCOLN CENTER DRIVE, STOCKTON, CA, 95207",-121.32156,38.012108
"18980 N. HWY 88, LOCKEFORD, CA, 95237",,
"1020 JOHNSON BLVD, SOUTH LAKE TAHOE, CA, 96150",-119.966484,38.944714
"2260 FLOYD AVE, MODESTO, CA, 95355",-120.95569,37.67806
"5758 LORRAINE AVENUE, STOCKTON, CA, 95210",-121.28457,38.012085
"333 CIVIC CENTER DRIVE, TRACY, CA, 95376",,
"11290 DONNER PASS RD., TRUCKEE, CA, 96161",-120.20688,39.326084
"13775 MONO WAY, SONORA, CA, 95370",-120.340805,37.97798
"1000 LINCOLN AVENUE, WOODLAND, CA, 95695",-121.768234,38.675587
"1545 POOLE BLVD.,, YUBA CITY, CA, 95993",-121.6424,39.14472
"1286 SCALES AVE, MARYSVILLE, CA, 95901",-121.56772,39.12243
"1765 RIVER OAKS BLVD, OLIVEHURST, CA, 95961",-121.55233,38.99096
"3460 E. LA PALMA AVE., ANAHEIM, CA, 92806",-117.84309,33.854706
"725 N. ALAMEDA AVE.6268123299X3922, AZUSA, CA, 91702",-117.906166,34.134068
"1011 BALDWIN PARK BLVD., BALDWIN PARK, CA, 91706",-117.98575,34.0635
"1 CIVIC CENTER CIRCLE, BREA, CA, 92821",-117.88927,33.917816
"6640 BEACH BL., BUENA PARK, CA, 90621",-117.99805,33.86548
"8150 KNOTT AVE, BUENA PARK, CA, 90620",,
"200 N THIRD ST., BURBANK, CA, 91502",-118.3064,34.18126
"3701 E. LAS POSAS RD., CAMARILLO, CA, 93010",-119.01476,34.242336
"5450 GUARDIAN WAY, CHINO, CA, 91710",,
"9400 E. ROSECRANS, BELLFLOWER, CA, 90706",-118.133995,33.90411
"570 W. BONITA AVE, CLAREMONT, CA, 91711",-117.722115,34.096516
"650 NORTH LA CADEENA DR., COLTON, CA, 92324",-117.32332,34.071716
"730 PUBLIC SAFETY WAY, CORONA, CA, 92880",,
"99 FAIR DR., COSTA MESA, CA, 92628",-117.90471,33.663868
"444 NORTH CITRUS AVE., COVINA, CA, 91723",-117.89013,34.089725
"4040 DUQUESNE, CULVER CITY, CA, 90232",-118.39592,34.02084
"5275 ORANGE AVE., CYPRESS, CA, 90630",-118.04035,33.824326
"10911 BROOKSHIRE AVENUE, DOWNEY, CA, 90241",-118.1277,33.94073
"2032 MARENGO STREET, LOS ANGELES, CA, 90033",-118.20689,34.05639
"12521 VERMONT AVE., LOS ANGELES, CA, 90044",-118.2918,33.91889
"255 E TEMPLE ST, LOS ANGELES, CA, 90012",,
"6501 FOUNTAIN AVE., LOS ANGELES, CA, 90028",-118.33116,34.094345
"10300 COMPTON AVE., LOS ANGELES, CA, 90002",-118.24624,33.943108
"150 ILLINOIS ST., EL SEGUNDO, CA, 90245",-118.3983,33.917164
"524 SESPE AVE., FILLMORE, CA, 93015",-118.914345,34.40061
"237 W COMMONWEALTH AVE, FULLERTON, CA, 92832",,
"11301 ACACIA PKWY, GARDEN GROVE, CA, 92842",-117.935524,33.776047
"1718 W 162 STREET, GARDENA, CA, 90247",-118.307556,33.883762
"150 S. GLENDORA AVE, GLENDORA, CA, 91741",,
"540 PIER AVE, HERMOSA BEACH, CA, 90254",-118.396126,33.86445
"2000 MAIN STREET, HUNTINGTON BEACH, CA, 92648",-118.001755,33.67567
"16405 SAND CANYON, IRVINE, CA, 92618",-117.77416,33.661495
"1 CIVIC CENTER PLAZA, IRVINE, CA, 92606",-117.82615,33.687485
"6650 ALTON PARKWAY, IRVINE, CA, 92618",,
"5500 IRVINE CENTER DR., IRVINE, CA, 92618",-117.77547,33.677235
"1771 MAIN STREET, MOJAVE, CA, 93501",,
"22209 OLD TOWN ROAD, TEHACHAPI, CA, 93561",,
"150 NORTH EUCLID STREET, LA HABRA, CA, 90631",-117.94611,33.932537
"2061 THIRD ST., LA VERNE, CA, 91750",-117.7704,34.10057
"2801 ATLANTIC, LONG BEACH, CA, 90806",-118.18502,33.80769
"4112 CERRITOS AVE., LOS ALAMITOS, CA, 90720",-118.0617,33.810337
"26123 S. NARBONNE AVE., LOMITA, CA, 90717",-118.31998,33.785923
"23740 W. MAGIC MOUNTAIN PKWY, VALENCIA, CA, 91355",-118.55169,34.41654
"8838 E. LAS TUNAS DR., TEMPLE CITY, CA, 91780",,
"KAISER HOSP.1336 BRIDGE GATE DR., DIAMOND BAR, CA, 91765",,
"760 S. WESTMORELAND AVE., LOS ANGELES, CA, 90005",-118.28908,34.05845
"13652 CANTARA ST., NORTH 3 BLDG, PANORAMA CITY, CA, 91402",-118.429756,34.21984
"4760 WEST SUNSET BLVD., HOLLYWOOD, CA, 90027",-118.293144,34.098145
"25825 S. VERMONT AVE., PARKVIEW BLDG., HARBOR CITY, CA, 90710",-118.293976,33.788975
"5601 DE SOTO AVENUE, WOODLAND HILLS, CA, 91367",-118.58818,34.170864
"6041 CADILLAC AV. (24 HR. PHARM. CIRCLE), LOS ANGELES, CA, 90034",-118.37554,34.037792
"420 15TH ST, MANHATTAN BEACH, CA, 90266",-118.410225,33.887863
"4870 ARROW HIGHWAY, MONTCLAIR, CA, 91763",-117.69882,34.09244
"2000 WEST BEVERLY BLVD., MONTEBELLO, CA, 90640",-118.12034,34.020164
"2 TOWN SQUARE, MURRIETA, CA, 92562",,
"PACIFIC VIEWS MCX200 VANDEGRIFT BLVD., CAMP PENDLETON, CA, 92055",,
"1 HOAG ROAD, NEWPORT BEACH, CA, 92663",-117.92876,33.624157
"801 NARCISSUS AVE, CORONA DEL MAR, CA, 92625",,
"3353 N. SAN FERNANDO RD., LOS ANGELES, CA, 90065",-118.24937,34.118423
"2295 S. VINEYARD AVE, ONTARIO, CA, 91761",-117.611015,34.032955
"2500 S. ARCHIBALD AVE, ONTARIO, CA, 91761",-117.593216,34.028606
"225 E. B STREET, ONTARIO, CA, 91762",-117.65275,34.06458
"10841 GARZA AVE., ANAHEIM, CA, 92814",-117.97006,33.804943
"24035 EL TORO ROAD, LAGUNA HILLS, CA, 92653",,
"24264 EL TORO RD., LAGUNA WOODS, CA, 92637",-117.723,33.61142
"25550 COMMERCE CENTRE DR, LAKE FOREST, CA, 92630",,
"200 CIVIC CENTER, MISSION VIEJO, CA, 92692",,
"22112 EL PASEO, RANCHO SANTA MARGARITA, CA, 92688",,
"3021 BLUME DR., ROSSMOOR, CA, 90720",-118.08164,33.78309
"32400 PASEO ADELANTO, SAN JUAN CAPISTRANO, CA, 92675",-117.66537,33.494995
"20994 YORBA LINDA BL., YORBA LINDA, CA, 92887",-117.76511,33.89106
"360 E. CHAPMAN, ORANGE, CA, 92866",,
"251 SOUTH C STREET, OXNARD, CA, 93030",-119.18107,34.200977
"340 PALO VERDES DRIVE W., PALOS VERDES PENINSULA, CA, 90274",,
"207 GARFIELD AVE, PASADENA, CA, 91101",-118.144295,34.1494
"490 MISSION BLVD, POMONA, CA, 91766",,
"250 NORTH VENTURA ROAD, PORT HUENEME, CA, 93041",-119.19545,34.150238
"200 N. PACIFIC COAST HWY, REDONDO BEACH, CA, 90277",-118.38555,33.840046
"10800 MAGNOLIA AVENUE (NW CORNER), RIVERSIDE, CA, 92505",-117.47022,33.9069
"26985 BASELINE ROAD, HIGHLAND, CA, 92346",,
"4050 PHELAN RD, PHELAN, CA, 92371",,
"10510 CIVIC CENTER DRIVE, RANCHO CUCAMONGA, CA, 91730",-117.57555,34.102863
"655 E. 3RD ST., SAN BERNARDINO, CA, 92415",,
"14077 PEYTON DR., CHINO HILLS, CA, 91709",-117.732635,33.996876
"909938333814200 AMARGOSA RD., VICTORVILLE, CA, 92392",,
"1250 MEDICAL CENTER DRIVE, SAN BERNARDINO, CA, 92411",-117.322586,34.122517
"388 EAST ALVARADO ST, FALLBROOK, CA, 92028",-117.24815,33.382023
"625 SOUTH DEL MAR AVE., SAN GABRIEL, CA, 91776",-118.09959,34.094845
"3750 WEST MCFADDEN AVE.UNIT I, SANTA ANA, CA, 92704",-117.91913,33.73831
"333 OLYMPIC DR., SANTA MONICA, CA, 90401",,
"13533 SEAL BEACH BL., SEAL BEACH, CA, 90740",,
"3901 ALAMO ST., SIMI VALLEY, CA, 93063",-118.72254,34.286316
"1422 MISSION ST., SOUTH PASADENA, CA, 91030",-118.152374,34.115803
"220 WEST C STREET, TEHACHAPI, CA, 93561",-118.45036,35.12802
"3300 CIVIC CENTER DRIVE, TORRANCE, CA, 90503",-118.3445,33.840336
"300 CENTENNIAL WAY, TUSTIN, CA, 92780",-117.818825,33.744102
"410 EAST PELTASON, IRVINE, CA, 92697",,
"1499 W. 13TH ST., UPLAND, CA, 91786",-117.67826,34.110542
"610 SPRING ROAD, MOORPARK, CA, 93021",-118.87466,34.281876
"402 S. VENTURA ST., OJAI, CA, 93023",,
"3670 NOGALES ST., WEST COVINA, CA, 91792",-117.88676,34.01074
"13230 PENN ST., WHITTIER, CA, 90602",-118.0346,33.97542
"1601 TRUXTUN AVE, BAKERSFIELD, CA, 93301",-119.020134,35.373337
"3501 STOCKDALE HWY, BAKERSFIELD, CA, 93309",-119.04296,35.354153
"2176 SALK AVE., CARLSBAD, CA, 92008",-117.27647,33.14029
"4002 VISTA WAY, OCEANSIDE, CA, 92056",-117.29632,33.184002
"200 S. CIVIC DR., PALM SPRINGS, CA, 92262",-116.512596,33.822422
"310 SYCAMORE AVE., VISTA, CA, 92083",-117.21219,33.170135
"15004 INNOVATION DRIVE, SAN DIEGO, CA, 92128",-117.076996,32.98884
"10666 N. TORREY PINES RD., LA JOLLA, CA, 92037",-117.2418,32.897472
"1163 N. CENTRE CITY PARKWAY, ESCONDIDO, CA, 92026",,
"4275 EASTGATE MALL, LA JOLLA, CA, 92037",-117.214806,32.877388
"12592 EL CAMINO REAL, SAN DIEGO, CA, 92130",,
"400 CRAVEN RD., SAN MARCOS, CA, 92069",-117.168106,33.12737
"354 SANTA FE DR., ENCINITAS, CA, 92024",-117.28538,33.036236
"LOT 705 AT VOIGT & CAMPUS POINT DR., LA JOLLA, CA, 92037",,
"1350 NORRIS ROAD, BAKERSFIELD, CA, 93308",-119.04729,35.41961
"315 N. LINCOLN STREET, TAFT, CA, 93268",-119.465355,35.170673
"455 LEXINGTON STREET, DELANO, CA, 93215",-119.24084,35.762318
"1395 HILLTOP DRIVE, CHULA VISTA, CA, 91911",-117.052925,32.60701
"700 ORANGE AVE, CORONADO, CA, 92118",-117.17743,32.690067
"751 MEDICAL CENTER CT., CHULA VISTA, CA, 91911",-117.02477,32.61895
"8695 SPECTRUM CENTER BOULEVARD, SAN DIEGO, CA, 92123",-117.13845,32.82641
"100 CIVIC CENTER WAY, EL CAJON, CA, 92020",,
"8085 UNIVERSITY AVE., LA MESA, CA, 91942",-117.02366,32.76752
"ENTER - GATE 4, PARKING LOT OF PACIFIC MARINE CREDIT UNION, SAN DIEGO, CA, 92140",,
"1200 NATIONAL CITY BLVD., NATIONAL CITY, CA, 91950",,
"2496 BAUER ROAD, SAN DIEGO, CA, 92145",,
"2260 CALLAGAN HWY- LOCATED IN THE NEX PARKING LOT NEXT TO CALLAGAN HWY GATE, SAN DIEGO, CA, 92136",,
"34800 BOB WILSON DRIVE- BAXTER CIRCLE (SUBWAY CIRCLE) BETWEEN BLDG 2 & 3, SAN DIEGO, CA, 92134",,
"7250 MESA COLLEGE DR.#Q-100, SAN DIEGO, CA, 92111",-117.16367,32.803127
"330 W BROADWAY, SAN DIEGO, CA, 92101",-117.161674,32.715706
"4650 PALM AVENUE, SAN DIEGO, CA, 92154",,
"2501 IMPERIAL AVE., SAN DIEGO, CA, 92102",-117.14015,32.70634
"9225 AERO DRIVE, SAN DIEGO, CA, 92123",-117.13119,32.80984
"4310 LANDIS STREET, SAN DIEGO, CA, 92105",-117.10178,32.745884
"7222 SKYLINE DRIVE, SAN DIEGO, CA, 92114",-117.042625,32.703426
"5215 GAINES STREET, SAN DIEGO, CA, 92110",-117.195114,32.764214
"2801 MEADOW LARK DR., SAN DIEGO, CA, 92123",-117.15434,32.793453
"1459 MAIN STREET, RAMONA, CA, 92065",-116.87583,33.038025
"2751 ALPINE BLVD., ALPINE, CA, 91901",-116.75024,32.83448
"845 IMPERIAL BEACH BLVD., IMPERIAL BEACH, CA, 91932",-117.115364,32.576557
"3240 MAIN STREET, LEMON GROVE, CA, 91945",-117.03113,32.740685
"11486 CAMPO RD., SPRING VALLEY, CA, 91978",-116.95609,32.744236
"13100 BOWRON RD., POWAY, CA, 92064",-117.04517,32.955597
"9305 MISSION GORGE RD, SANTEE, CA, 92071",-116.99561,32.838665
"9728 WINTER GARDENS BLVD, LAKESIDE, CA, 92040",-116.93109,32.854504
"6095 CANYON CREST DRIVE, SAN DIEGO, CA, 92182",,
"3350 LA JOLLA VILLAGE DR., SAN DIEGO, CA, 92161",,
"350 N. D STREET, PORTERVILLE, CA, 93257",-119.0183,36.071465
"379 N. 3RD ST, PORTERVILLE, CA, 93257",-119.01409,36.072224
"1710 N. CARLOTTI DR., SANTA MARIA, CA, 93454",-120.42225,34.97026
"4490 10TH STREET, GUADALUPE, CA, 93434",-120.56892,34.970097
"748 F"" STREET",,
"1010 MURRAY AVE, SAN LUIS OBISPO, CA, 93405",-120.666145,35.29094
"1086 GRAND AVE, ARROYO GRANDE, CA, 93420",,
"1100 LAS TABLAS RD, TEMPLETON, CA, 93465",-120.71932,35.5544
"523 S. MCCLELLAND ST., SANTA MARIA, CA, 93454",-120.43416,34.958096
"39439 PASEO PADRE PARKWAY, FREMONT, CA, 94538",-121.977036,37.551567
"960 E BLANCO RD, SALINAS, CA, 93901",,
"SE JUNIPERO AND FOURTH AVENUE, CARMEL, CA, 93921",,
"270 N SIXTH ST, COALINGA, CA, 93210",-120.362045,36.139145
"1546 GOLDEN GATE AVE, DOS PALOS, CA, 93620",-120.62779,36.985477
"1575 11TH STREET, FIREBAUGH, CA, 93622",-120.45571,36.859406
"109 FOURTH STREET, GONZALES, CA, 93926",-121.444244,36.507137
"1790 AIRLINE HWY, HOLLISTER, CA, 95023",,
"945 5TH STREET, LOS BANOS, CA, 93635",-120.84965,37.061134
"211 HILLCREST AVENUE, MARINA, CA, 93933",-121.80255,36.681744
"1000 AIRPORT BLVD., BUILDING A, MENDOTA, CA, 93640",-120.37326,36.759205
"1000 AIRPORT BLVD. BLDG. A, MENDOTA, CA, 93640",-120.37326,36.759205
"1275 N. MILPITAS BLVD, MILPITAS, CA, 95035",-121.90947,37.448387
"RIO ROAD AT HWY 1, CARMEL, CA, 93923",,
"51251 PINE CANYON ROAD, KING CITY, CA, 93930",-121.15118,36.18119
"17579 VIERRA CANYON ROAD, SALINAS, CA, 93907",-121.66513,36.79186
"351 MADISON STREET, MONTEREY, CA, 93940",-121.89824,36.59707
"16200 VINEYARD BLVD, MORGAN HILL, CA, 95037",-121.63969,37.117397
"580 PINE AVENUE, PACIFIC GROVE, CA, 93950",-121.918816,36.618843
"38991 FARWELL DRIVE, FREMONT, CA, 94536",-122.00229,37.533684
"2223 BROADWAY, REDWOOD CITY, CA, 94063",-122.229385,37.486458
"6445 CAMDEN AVE, SAN JOSE, CA, 95120",-121.87007,37.222145
"1000 S. BASCOM AVENUE, SAN JOSE, CA, 95128",-121.936356,37.334366
"1230 S. BLANEY AVENUE, SAN JOSE, CA, 95129",-122.02365,37.301964
"3369 UNION AVE, SAN JOSE, CA, 95124",-121.93144,37.263798
"2039 KAMMERER AVE, SAN JOSE, CA, 95116",-121.84424,37.350834
"6087 GREAT OAKS PKWY, SAN JOSE, CA, 95119",,
"3590 CAS DRIVE, SAN JOSE, CA, 95111",-121.83272,37.28449
"2175 LINCOLN AVE, SAN JOSE, CA, 95125",-121.888626,37.291225
"70 W. HEDDING ST., SAN JOSE, CA, 95136",,
"70 W. HEDDING STPARKING LOT, SAN JOSE, CA, 95110",,
"440 HARCOURT AVENUE, SEASIDE, CA, 93955",-121.85424,36.60423
"161 N. PINE ST, PIXLEY, CA, 93256",-119.29058,35.97112
"411 E. KERN, TULARE, CA, 93274",,
"34009 ALVARADO NILES ROAD, UNION CITY, CA, 94587",-122.02734,37.588795
"470 27TH STREET, OAKLAND, CA, 94612",-122.26714,37.816135
"2233 SHORELINE DRIVE, ALAMEDA, CA, 94501",-122.255775,37.756332
"5151 GLEASON DRIVE, DUBLIN, CA, 94568",-121.889366,37.714
"15001 FOOTHILL BLVD, SAN LEANDRO, CA, 94578",-122.122086,37.709396
"200 EAST L STREET, BENICIA, CA, 94510",-122.15343,38.05285
"3600 NORBRIDGE AVENUE, CASTRO VALLEY, CA, 94546",,
"250 DOHERTY DRIVE, LARKSPUR, CA, 94939",-122.53023,37.938137
"525 SAN ANSELMO AVENUE, SAN ANSELMO, CA, 94960",-122.56253,37.97476
"1092 EAGLE NEST PL.,, DANVILLE, CA, 94526",-121.90109,37.816853
"1980 MUIR RD., MARTINEZ, CA, 94553",-122.08208,37.99043
"510 LA GONDA WAY, DANVILLE, CA, 94526",-122.00381,37.82991
"3471 MOUNT DIABLO BLVD, LAFAYETTE, CA, 94549",-122.114555,37.892586
"22 ORINDA WAY, ORINDA, CA, 94563",-122.18642,37.881165
"100 CIVIC PLAZA, DUBLIN, CA, 94568",-121.917366,37.7036
"300 W. WINTON AVENUE, HAYWARD, CA, 94544",,
"111 CIVIC DR, HERCULES, CA, 94547",-122.26572,38.00933
"217 ARLINGTON AVE, KENSINGTON, CA, 94707",-122.279015,37.906197
"850 DRAKE AVE, SAUSALITO, CA, 94965",-122.51264,37.873775
"777 MILLER CREEK RD, SAN RAFAEL, CA, 94903",-122.55298,38.027435
"911 DONALDSON WAY, AMERICAN CANYON, CA, 94503",-122.26427,38.176537
"3285 CLAREMONT WAY, NAPA, CA, 94559",-122.30284,38.32195
"65 CIVIC AVENUE, PITTSBURG, CA, 94565",-121.8914,38.021416
"2200 HILLTOP MALL ROAD, SUITE 110, RICHMOND, CA, 94806",,
"1177 HUNTINGTON AVENUE, SAN BRUNO, CA, 94066",-122.417206,37.638935
"200 FRANKLIN PKWY, SAN MATEO, CA, 94403",,
"1400 FIFTH AVE.,, SAN RAFAEL, CA, 94901",-122.53122,37.974464
"2401 CROW CANYON RD, SAN RAMON, CA, 94583",-121.98237,37.774372
"520 CLAY ST., FAIRFIELD, CA, 94533",-122.03844,38.246933
"701 CIVIC CENTER BLVD, SUISUN CITY, CA, 94585",-122.03715,38.23971
"54 TRAVIS AVENUE, FAIRFIELD, CA, 94535",-121.93474,38.27211
"660 MERCHANT STREET, VACAVILLE, CA, 95688",-121.99458,38.350143
"111 AMADOR STREET, VALLEJO, CA, 94590",-122.243324,38.10011
"112 BROAD STREET, CLOVERDALE, CA, 95425",-123.0168,38.806202
"144 BOLINAS RD, FAIRFAX, CA, 94930",-122.59121,37.984535
"1235 WASHINGTON STREET, CALISTOGA, CA, 94515",-122.579384,38.578716
"1535 AIRPORT BLVD, NAPA, CA, 94558",,
"1480 MAIN STREET, SAINT HELENA, CA, 94574",-122.47073,38.505516
"5 BOLLING DR, NOVATO, CA, 94949",-122.52775,38.05139
"909 MACHIN AVE, NOVATO, CA, 94945",-122.56928,38.105965
"774 THIRD STREET, CORNING, CA, 96021",-122.17926,39.9282
"250 CYPRESS STREET, FORT BRAGG, CA, 95437",-123.80412,39.43268
"16350 LOWER HARBOR RD SUITE 203, BROOKINGS, OR, 97415",-124.266426,42.05106
"219 S. IVY ST., MEDFORD, OR, 97501",,
"555 HWY 101 S., BANDON, OR, 97411",,
"1245 FULTON AVE., COOS BAY, OR, 97420",-124.26557,43.383312
"851 N CENTRAL BLVD, COQUILLE, OR, 97423",,
"17 BUCHANAN AVE S, EAGLE POINT, OR, 97524",,
"29592 ELLENSBURG AVE, GOLD BEACH, OR, 97444",-124.42058,42.409958
"101 NW A ST, GRANTS PASS, OR, 97526",,
"5179 CRATER LAKE HWY, CENTRAL POINT, OR, 97502",,
"1901 NE F ST., GRANTS PASS, OR, 97526",-123.3043,42.43413
"2501 SHASTA WAY, KLAMATH FALLS, OR, 97601",-121.75856,42.21387
"131 ROSE, WINSTON, OR, 97496",,
"87127 CHRISTMAS VALLEY, CHRISTMAS VALLEY, OR, 97641",,
"74-0611 HALE MAKAI PLACE, KAILUA KONA, HI, 96740",,
